left,right,outcome,difference,ci_low,ci_high
WR,RB,points_zscore,0.023959685579758812,-0.009336092631763495,0.05887169748194686
WR,RB,points_per_week_above_league,0.18075045481312776,-0.21754422213703964,0.5973974248328844
WR,RB,top_6_points,0.01680143862012018,0.0001559148466690197,0.032599796541006684
