league_id,season,draft_id,team_count,draft_rounds,qb_start_slots,superflex_slots,te_start_slots,scoring_type,keeper_pick_count,complete_pick_board,reception_points,passing_td_points,te_premium,primary_sample,exclusion_reason
994378833954476032,2023,1000092587090358272,12,12,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1000114355565862912,2023,1000114356878770176,12,15,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1000137998740054016,2023,1000137999667015680,12,28,1,0,1,idp,0,True,0.5,6.0,0.0,False,non_redraft_or_idp
1000213949192744960,2023,1000213950128111616,12,17,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1000222942594207744,2023,1000222943491735552,12,24,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1000233772102574080,2023,1000233773331464192,12,29,1,1,1,dynasty_2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1000262589093392384,2023,1000262590188060672,12,14,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
1000462675983380480,2023,1000462675983380481,12,16,1,1,1,2qb,0,True,0.5,6.0,0.0,False,not_1qb;non_redraft_or_idp
1000469055511302144,2023,1000469057793003520,12,16,1,0,1,ppr,0,True,1.0,4.0,0.5,False,te_premium
1000555183014748160,2023,1000555187100082176,12,17,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1000561915476709376,2023,1000561915476709377,12,20,1,1,1,2qb,19,True,1.0,6.0,0.0,False,not_1qb;keeper_picks;non_redraft_or_idp
1000570754305486848,2023,1000570755916079104,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1000615951806685184,2023,1000615952746135552,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1000622513153511424,2023,1000622513837146112,12,14,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
983866142047477760,2023,1000782945849724928,12,35,1,1,0,dynasty_2qb,0,False,1.0,4.0,0.75,False,incomplete_board;not_1qb;no_required_te;non_redraft_or_idp;te_premium
1000913148838301696,2023,1000913150146912256,12,26,1,0,1,dynasty_half_ppr,0,True,0.5,5.0,0.0,False,non_redraft_or_idp
1000951168857710592,2023,1000951169495187456,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1001018861715578880,2023,1001018862663499776,12,21,1,1,1,dynasty_2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1001024647476948992,2023,1001024648865263616,12,18,1,1,1,2qb,0,True,1.0,12.0,2.0,False,not_1qb;non_redraft_or_idp;te_premium
1001156326715736064,2023,1001156330054316032,12,15,1,0,1,ppr,0,True,1.0,5.0,0.0,True,eligible
1001163819286171648,2023,1001163820536037376,12,18,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
992181436951875584,2023,1001165423724806144,12,25,1,1,1,dynasty_2qb,0,False,1.0,6.0,0.0,False,incomplete_board;not_1qb;non_redraft_or_idp
1001193136267345920,2023,1001193139438247936,12,18,1,1,1,2qb,0,True,1.0,6.0,0.75,False,not_1qb;non_redraft_or_idp;te_premium
1001208620182298624,2023,1001208623978098688,12,20,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1001497676921307136,2023,1001497678255099904,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
1001578500916113408,2023,1001578501864022016,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1001588353885696000,2023,1001588354648981504,12,14,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
1001592185734692864,2023,1001592187991191552,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1001608118276534272,2023,1001608120575008768,12,14,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1001649920073437184,2023,1001649921990172672,12,17,1,1,1,2qb,0,True,1.0,6.0,0.75,False,not_1qb;non_redraft_or_idp;te_premium
1001664886880968704,2023,1001664888630009856,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1001725658369716224,2023,1001725659414118400,12,15,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1001825449833488384,2023,1001825451452579840,12,36,1,0,1,idp,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
1001908198447652864,2023,1001908199651389440,12,15,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1001936577108492288,2023,1001936578186440704,12,14,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1001943876501860352,2023,1001943878821363712,12,15,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1001985759156473856,2023,1001985760519741440,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1001910323848220672,2023,1002021329480081408,12,16,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1002032689102438400,2023,1002032689102438401,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1002044542431956992,2023,1002044543937634304,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1002060968471449600,2023,1002060969683714048,12,20,2,0,1,idp,0,True,1.0,5.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1002094994058117120,2023,1002094994934677504,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1002170321945894912,2023,1002170323707568128,12,16,1,0,1,ppr,0,True,1.0,4.0,0.5,False,te_premium
1002230669033988096,2023,1002230669927354368,12,17,2,0,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1002249525005795328,2023,1002249525865566208,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1002300756843655168,2023,1002300757837742080,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1002313982977409024,2023,1002313984307056640,12,18,1,1,1,2qb,0,True,1.0,6.0,0.25,False,not_1qb;non_redraft_or_idp;te_premium
1002416164125016064,2023,1002416164125016065,12,18,1,1,1,2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1002578535391576064,2023,1002578536582082560,12,14,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
1002608853462188032,2023,1002608855123095552,12,11,1,0,1,ppr,0,True,1.0,10.0,0.0,False,short_draft
1002616763680432128,2023,1002616765597204480,12,11,1,0,1,ppr,0,True,1.0,10.0,0.0,False,short_draft
1002659065362784256,2023,1002659066247770112,12,20,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1002692203694649344,2023,1002692205095665664,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1002702458944135168,2023,1002702459787104256,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1002705949607559168,2023,1002705951239020544,12,23,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1002757592843816960,2023,1002757593992900608,12,18,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1002776058560696320,2023,1002776059579826176,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1002791267081834496,2023,1002791272379207680,12,18,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1002814627098599424,2023,1002814628445016064,12,23,1,1,1,dynasty_2qb,0,True,0.5,6.0,0.0,False,not_1qb;non_redraft_or_idp
1002819093046693888,2023,1002819094091104256,12,15,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1002955418160762880,2023,1002955419406532608,12,11,1,0,1,ppr,0,True,1.0,10.0,0.0,False,short_draft
1002986398766436352,2023,1002986399970312192,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1003026525509242880,2023,1003026526876729344,12,16,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1003049590389714944,2023,1003049592147148800,12,25,1,1,1,dynasty_2qb,0,True,1.0,4.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1003072797045862400,2023,1003072799348473856,12,13,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1003182517173825536,2023,1003182518016839680,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1003198707262713856,2023,1003198708265205760,12,17,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1003307237026185216,2023,1003307239664398336,12,18,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1003339747261104128,2023,1003339751539261440,12,16,1,0,1,half_ppr,0,False,0.5,4.0,0.0,False,incomplete_board
1003481004989849600,2023,1003481011084210176,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1003486336680054784,2023,1003486338512986112,12,17,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1003566393230495744,2023,1003566394316832768,12,22,1,0,1,dynasty_ppr,0,True,0.5,4.0,0.0,False,non_redraft_or_idp
1003774639107092480,2023,1003774640721907712,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1003813209880559616,2023,1003813209880559617,12,15,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1003856934367227904,2023,1003856935315132416,12,15,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1003969602751164416,2023,1003969604495974400,12,36,1,0,1,idp,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
1004058345378045952,2023,1004058346409799680,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004090772833132544,2023,1004090775132532736,12,15,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1004090996671483904,2023,1004090999334854656,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004091352536895488,2023,1004091352536895489,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004091371876831232,2023,1004091371876831233,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004091376024997888,2023,1004091376024997889,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004091392386977792,2023,1004091392386977793,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004091392839962624,2023,1004091392839962625,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004117731160985600,2023,1004117732180234240,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004132952604778496,2023,1004132953686929408,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1004150612814073856,2023,1004150613858476032,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004162990855311360,2023,1004162991870304256,12,16,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1004171004605747200,2023,1004171005536923648,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004181168385806336,2023,1004181169325318144,12,19,1,1,1,2qb,0,True,1.0,6.0,0.75,False,not_1qb;non_redraft_or_idp;te_premium
1004181957929644032,2023,1004181957929644033,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004181969803718657,2023,1004181969803718658,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004181971229782016,2023,1004181971229782017,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004181984878047232,2023,1004181984878047233,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004181992209690624,2023,1004181992209690625,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004205464084701184,2023,1004205466152439808,12,20,1,0,1,dynasty_ppr,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
1004225951112228864,2023,1004225952257265664,12,17,1,1,1,2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
974193615897460736,2023,1004233247183802368,12,15,1,0,1,ppr,10,True,1.0,4.0,0.0,False,keeper_picks
1004423776907436032,2023,1004423777830137856,12,24,1,1,1,dynasty_2qb,0,True,1.0,6.0,2.0,False,not_1qb;non_redraft_or_idp;te_premium
1004425788025884672,2023,1004425788847927296,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004453769808764928,2023,1004453769808764929,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004453774904844289,2023,1004453774904844290,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004453778721660928,2023,1004453778721660929,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004453780126752770,2023,1004453780126752771,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004455608067678208,2023,1004455609271410688,12,24,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1004493594314522624,2023,1004493596264927232,12,17,1,1,1,2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1004521768377257984,2023,1004521771707580416,12,18,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1004544379685236736,2023,1004544379685236737,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004544384441577472,2023,1004544384441577473,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004544384915533825,2023,1004544384915533826,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004544391508979712,2023,1004544391508979713,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004544392893100032,2023,1004544392893100033,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004580603557138432,2023,1004580604249219072,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004606670506426368,2023,1004606671726948352,12,13,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1004807934817275904,2023,1004807936088154112,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004812135509172224,2023,1004812136356360192,12,17,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1004816198614949890,2023,1004816198614949891,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004906706288836608,2023,1004906706288836609,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1004908316212604928,2023,1004908317861396480,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1004943954405666816,2023,1004943955286433792,12,16,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1000199936090103808,2023,1004946982676336640,12,14,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1004950216270880768,2023,1004950218544181248,12,15,1,0,1,ppr,0,True,1.0,5.0,0.0,True,eligible
1005162245489324032,2023,1005162246571454464,12,17,1,1,1,2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1005165052216909824,2023,1005165052938268672,12,17,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1005178520722280448,2023,1005178520722280450,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1005223734887747584,2023,1005223736993259520,12,17,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1005250708792320000,2023,1005250710658752512,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1005269124353417217,2023,1005269124357611520,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1005269135355076608,2023,1005269135355076609,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1005269142019825664,2023,1005269142019825665,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1005269142481199104,2023,1005269142481199105,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1005325224654516224,2023,1005325225718067200,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1005372441229180928,2023,1005372442350559232,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1005547470148947968,2023,1005547472481079296,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1005548035973263360,2023,1005548037122437120,12,17,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1005566742204190720,2023,1005566743324045312,12,16,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1005604143400099840,2023,1005604144100589568,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1005627846101196800,2023,1005627846722670592,12,16,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1006297435448209408,2023,1006297436345806848,12,18,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1006422019216461824,2023,1006422020378165248,12,18,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1007411201652981760,2023,1007411203058044928,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1008522118528647168,2023,1008522119669501952,12,16,2,0,2,2qb,0,True,1.5,8.0,1.5,False,not_1qb;non_redraft_or_idp;te_premium
1009335861789773824,2023,1009335866370396160,12,23,1,0,1,dynasty_ppr,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
1009541180410970112,2023,1009541181409234944,12,23,1,1,1,dynasty_2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1009586652559294464,2023,1009586654257979392,12,23,1,1,1,dynasty_2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1009871755164393472,2023,1009906584450945024,12,20,1,1,1,dynasty_2qb,0,True,1.0,4.0,1.5,False,not_1qb;non_redraft_or_idp;te_premium
1012049168547917824,2023,1012049169671913472,12,16,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1012888832548745216,2023,1012888833504976896,12,16,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1015663002638450688,2023,1015663003736850432,12,17,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1016880801465909248,2023,1016880802107994112,12,22,1,1,1,dynasty_ppr,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1017182607127281664,2023,1017182608968556544,12,35,1,1,1,dynasty_2qb,0,False,1.0,6.0,0.5,False,incomplete_board;not_1qb;non_redraft_or_idp;te_premium
1020498086898126848,2023,1020498087762132992,12,15,1,1,1,2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1021128819673047040,2023,1021128820482478080,12,34,1,1,1,idp,0,True,1.0,6.0,2.5,False,not_1qb;non_redraft_or_idp;te_premium
1025420720987365376,2023,1025420723789148160,12,17,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1027801493342142464,2023,1027801495493820416,12,27,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1038767216184987648,2024,1038762843870711808,12,25,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1045825412649267200,2024,1045825420505165824,12,42,1,1,1,idp,0,True,1.0,4.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
1046129136558964736,2024,1046129136558964737,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1047599316313083904,2024,1047599319777386496,12,14,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1047693894961512448,2024,1047693896136036352,12,24,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1047952808521269248,2024,1047952811641712640,12,17,1,1,1,2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1048176685167919104,2024,1048176685167919105,12,16,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1048179808364089344,2024,1048179808364089345,12,22,1,1,1,2qb,32,True,1.0,4.0,0.0,False,not_1qb;keeper_picks;non_redraft_or_idp
1048203828627120128,2024,1048203828627120129,12,16,1,0,1,ppr,0,True,1.0,6.0,1.0,False,te_premium
1048238414019100672,2024,1048238414019100673,12,15,1,0,1,half_ppr,0,True,0.5,4.0,1.0,False,te_premium
1048239404931768320,2024,1048239404931768321,12,18,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1048240066759430144,2024,1048240066759430145,12,16,1,1,1,2qb,0,True,0.5,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1048249445994889216,2024,1048249445994889217,12,14,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
1048249553511690240,2024,1048249553511690241,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1048255683797286912,2024,1048255683797286913,12,19,1,0,1,half_ppr,0,True,0.5,6.0,1.0,False,te_premium
1048278755023728640,2024,1048278755023728641,12,17,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1048284949939363840,2024,1048284949939363841,12,16,1,0,1,half_ppr,24,True,0.5,4.0,1.0,False,keeper_picks;te_premium
1048308591880511488,2024,1048308591880511489,12,21,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1048310524582289408,2024,1048310524582289409,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1048312847501017088,2024,1048312847501017089,12,15,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1048326310319349760,2024,1048326310319349761,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1048330645451251712,2024,1048330645451251713,12,20,1,1,1,2qb,36,True,1.0,4.0,0.0,False,not_1qb;keeper_picks;non_redraft_or_idp
1048335272510955520,2024,1048335272980774912,12,15,1,0,1,ppr,0,True,1.0,4.0,0.5,False,te_premium
1048335646680625152,2024,1048335647196413952,12,15,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1048335701194043392,2024,1048335701709860864,12,15,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
1048336630634983424,2024,1048336630634983425,12,21,1,1,0,2qb,0,False,1.0,6.0,1.0,False,incomplete_board;not_1qb;no_required_te;non_redraft_or_idp;te_premium
1048351354357497856,2024,1048351354357497857,12,15,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1048371436836065280,2024,1048371436836065281,12,8,1,0,0,idp,0,True,1.0,5.0,0.0,False,no_required_te;short_draft;non_redraft_or_idp
1048432586260951040,2024,1048432586260951041,12,15,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1048438141880770560,2024,1048438141880770561,12,18,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1048447660698624000,2024,1048447660698624001,12,16,0,2,1,idp,0,True,0.5,6.0,1.5,False,not_1qb;non_redraft_or_idp;te_premium
1048448209112203264,2024,1048448209112203265,12,14,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1048456504170373120,2024,1048456504170373121,12,20,1,0,1,ppr,0,False,1.0,4.0,0.0,False,incomplete_board
1048494267976495104,2024,1048494267976495105,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1048502096259059712,2024,1048502096259059713,12,16,1,0,1,ppr,24,True,1.0,6.0,0.0,False,keeper_picks
1048539238800801792,2024,1048539239501156352,12,22,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1048552802663952384,2024,1048552802663952385,12,14,1,0,0,half_ppr,18,True,0.5,4.0,0.0,False,no_required_te;keeper_picks
1048605317606600704,2024,1048605317606600705,12,18,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1048633161690886144,2024,1048633161690886145,12,18,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1048648846735204352,2024,1048648846735204353,12,17,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1048702358777122816,2024,1048702358777122817,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1048732778923216896,2024,1048732778923216897,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1048993261341212672,2024,1048993261341212673,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1049048689647411200,2024,1049048689647411201,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1049049514239295488,2024,1049049514239295489,12,11,0,1,0,2qb,0,True,0.5,6.0,0.0,False,not_1qb;no_required_te;short_draft;non_redraft_or_idp
1049151852878635008,2024,1049151852878635009,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1049330152028708864,2024,1049330152028708865,12,30,1,1,1,idp,58,True,1.0,5.0,0.0,False,not_1qb;keeper_picks;non_redraft_or_idp
1049367413747269632,2024,1049367413747269633,12,13,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1049368308081926144,2024,1049368308081926145,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1049373528467951616,2024,1049373528467951617,12,18,1,0,1,ppr,43,True,1.0,6.0,0.0,False,keeper_picks
1049450730686070784,2024,1049450730686070785,12,15,1,0,1,half_ppr,0,True,0.5,5.0,0.0,True,eligible
1049517603008004096,2024,1049517603008004097,12,18,1,1,1,2qb,0,True,1.0,5.0,0.75,False,not_1qb;non_redraft_or_idp;te_premium
1049609925124665344,2024,1049609925124665345,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1049771551287676928,2024,1049771551287676929,12,21,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1049772301636067328,2024,1049772301636067329,12,21,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1049774029626195968,2024,1049774029626195969,12,21,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
1049833694003392512,2024,1049833694003392513,12,17,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
1049837467823960064,2024,1049837467823960065,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1050113375092568064,2024,1050113375092568065,12,14,1,0,1,ppr,20,True,1.0,6.0,0.0,False,keeper_picks
1050265227327074304,2024,1050265227327074305,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
1050267037387370496,2024,1050267038372974592,12,17,1,1,1,idp,0,True,5.0,55.0,2.5,False,not_1qb;non_redraft_or_idp;te_premium
1050405282792235008,2024,1050405282792235009,12,21,1,1,1,idp,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
1050457255625314304,2024,1050457255625314305,12,17,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
1051045087825862656,2024,1051045546233905152,12,20,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
1051330175130038272,2024,1051330175130038273,12,16,1,0,1,ppr,9,True,1.0,6.0,0.0,False,keeper_picks
1051973488053059584,2024,1051973499235004416,12,29,1,1,1,dynasty_2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
1052394287100555264,2024,1052394287759040512,12,25,1,0,1,dynasty_ppr,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
1053413464112234496,2024,1053413464112234497,12,16,1,1,1,2qb,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
